"Block Id";"Id";"Name";"Description";"DataType Id";"Comment"
"S21.G00.41";"012";"SIRET ancien établissement d'affectation";"Le numéro SIRET est un identifiant numérique de 14 chiffres composé du SIREN (9 chiffres) et d'un numéro interne de classement de 5 chiffres (NIC) caractérisant l'établissement d'une entreprise en tant qu'unité géographiquement localisée._x000D_
Cette donnée permet notamment de tracer la prolongation des contrats de travail dans le cadre de l'article L.1224-1 du code du travail. Elle rappelle le SIRET de l'ancien établissement d'affectation.";"Identifiant_Siret";"ChangementsContrat.AncienEmplSiret"
"S21.G00.41";"013";"Ancien Identifiant du lieu de travail";"Code renseignant le lieu de travail effectif de l'individu._x000D_
Renseigné par SIRET si le lieu de travail est un établissement immatriculé par un SIRET ou renseigné par une codification libre si le lieu de travail n'est pas un établissement SIRETisé.";"DSN_Identifiant_Lieu_Travail";"ChangementsContrat.ChangementSiret"
"S21.G00.41";"014";"Ancien Numéro du contrat";"Le numéro de contrat est un des identifiants du contrat._x000D_
Pour tout changement de numéro de contrat, la non déclaration de l'ancien numéro du contrat dans cette rubrique empêchera la reconstitution des déclarations substituées._x000D_
Le numéro d'un contrat de mission doit rester le même que celui déclaré via les DMM/RMM.";"Type_Alphanumeric_5-20";"ChangementsContratTravail.Numero"
"S21.G00.41";"016";"Ancien Motif de recours";"Motif pour lequel a été conclu le Contrat à durée déterminée ou Contrat de mission._x000D_
Comme stipulé par l’article L1221-2 du Code du travail, « le contrat de travail à durée indéterminée est la forme normale et générale de la relation de travail ». Dès lors, le recours au CDD ou au Contrat de mission est encadré par une liste de cas limitativement énumérés définis à l'article L1242-2, L. 1242-3 (pour les CDD) et à l'article L1251-6, L. 1251-7 (pour les Contrats de mission) du Code du travail.";"DSN_Motifs_Recours";"ChangementsContrat.MotifRecours"
"S21.G00.41";"017";"Ancien Taux de déduction forfaitaire spécifique pour frais professionnels";"Abattement pour frais professionnels appliqué à la part de rémunération afférente à l’activité ouvrant droit à la déduction._x000D_
Le Code Général des Impôts (CGI) (article 5 de l'annexe IV) détermine une liste de professions pouvant profiter du régime de l'abattement sur le salaire brut.";"Taux_ZNS_4_6_2";"ChangementsContrat.TauxFraisProfessionnels"
"S21.G00.41";"018";"Ancien Travailleur à l'étranger au sens du code de la Sécurité Sociale";"Identifiant des salariés détachés, expatriés et frontaliers.";"DSN_TravailleurEtranger";"ChangementsContrat.TravailleurEtranger "
"S21.G00.41";"019";"Ancien Code profession et catégorie socioprofessionnelle (PCS-ESE) ";"La PCS-ESE définit la liste des postes (intitulés et professions concernées)._x000D_
Le code est composé de 3 chiffres :_x000D_
- les groupes socioprofessionnels_x000D_
- les catégories socioprofessionnelles_x000D_
- les professions_x000D_
Attention : pour certaines catégories professionnelles (aéronautique civile, journalistes, intermittents du spectacle et autres), il est nécessaire d'apporter une précision sur la profession du salarié en utilisant les codes complémentaires indiqués dans la rubrique complément PCS-ESE ci-après.";"DSN_PCS-ESE";"ChangementsContrat.PcsEse"
"S21.G00.41";"020";"Ancien Code complément PCS-ESE (pour la fonction publique : référentiels NEH, NET et grade de la NNE)";"Ce code permet d’apporter une précision nécessaire sur la profession de salariés de certaines catégories professionnelles (aéronautique civile, journalistes...)._x000D_
Attributs métier complémentaires non détaillés dans la PCS-ESE._x000D_
_x000D_
Pour le salarié relevant de la Caisse de Retraite du Personnel Navigant Professionnel de l'Aéronautique Civile il est nécessaire de préciser pour la catégorie des officiers, navigants techniques et cadres navigants commerciaux de l'aéronautique civile (Code PCS-ESE = 389b), les codes compléments PCS-ESE suivants :_x000D_
- C389M pour les cadres navigants commerciaux cotisant à un taux majoré_x000D_
- C389N pour les cadres navigants commerciaux cotisant à un taux normal_x000D_
- T389M pour les navigants techniques cotisant à un taux majoré_x000D_
- T389N pour les navigants techniques cotisant à un taux normal_x000D_
Pour les hôtesses et stewards, (Code PCS-ESE = 546d) alors il convient de renseigner les valeurs suivantes en code complément PCS-ESE :_x000D_
- 546dM pour les hôtesses ou stewards cotisant à un taux majoré_x000D_
- 546dN pour les hôtesses ou stewards cotisant à un taux normal_x000D_
_x000D_
Pour les journalistes (Code PCS-ESE = 352a) il est nécessaire de distinguer avec un code complément PCS-ESE les journalistes professionnels (avec carte de presse) code complément PCS-ESE = P352, des journalistes non professionnels (sans carte de presse) avec un code complément PCS-ESE= NP352._x000D_
_x000D_
Les représentants exclusifs ou multicartes, cadets de golf doivent être signalés dans cette rubrique._x000D_
_x000D_
Pour les chauffeurs livreurs, coursiers il est nécessaire de préciser le code PCS-ESE par C643 pour les coursiers ou L643 pour les chauffeurs livreurs._x000D_
_x000D_
La table NEH détermine la structure hiérarchique des emplois relevant de la fonction publique hospitalière._x000D_
Les établissements sanitaires, sociaux et médico-sociaux publics relevant de l'IRCANTEC doivent utiliser les codes de la table NEH pour définir le statut d'emploi de leur personnel médical hospitalier. Cette table est disponible sur le site http://www.net-entreprises.fr._x000D_
_x000D_
Pour les professions du spectacle, il est nécessaire de compléter le code complément PCS-ESE par le code détaillé des professions du spectacle. La table de nomenclature des emplois du spectacle est disponible sur le site http://www.net-entreprises.fr._x000D_
_x000D_
Rappel énumération_x000D_
_x000D_
06 - représentant exclusif_x000D_
07 - représentant multicarte_x000D_
08 - autre représentant_x000D_
37 - cadet de golf_x000D_
38 - agent immobilier rémunéré à la commission_x000D_
39 - maîtres et documentalistes de l'enseignement privé_x000D_
40 - colporteurs de presse_x000D_
49 - dockers avec carte G_x000D_
50 - mannequin_x000D_
51 - artiste de corrida_x000D_
52 - chauffeur de taxi locataire de son véhicule_x000D_
53 - interprète de conférence_x000D_
C643 - coursier_x000D_
L643 - chauffeurs livreurs_x000D_
NP352 - journaliste non professionnel (sans carte de presse)_x000D_
P352 - journaliste professionnel (avec carte de presse)_x000D_
C389M - cadres navigants commerciaux taux majoré_x000D_
C389N - cadres navigants commerciaux taux normal_x000D_
T389M - navigants techniques taux majoré_x000D_
T389N - navigants techniques taux normal_x000D_
546dM - hôtesses ou stewards taux majoré_x000D_
546dN - hôtesses ou stewards taux normal_x000D_
_x000D_
Pour les agents relevant de la Fonction publique de l’Etat, la nomenclature NNE répertorie les grades et emplois ; tous les emplois n’ont pas nécessairement de code NNE correspondant. Renseigner ici les six premiers caractères (Corps-Grade) de la nomenclature NNE.";"PCS-ESE_Complement_DSN_phase_3";"ChangementsContrat.ComplementPcsEse"
"S21.G00.41";"021";"Ancienne Date de début du contrat";"Représente la date du premier jour d’applicabilité du contrat. _x000D_
Il s'agit d'une donnée identifiante du contrat de travail._x000D_
Pour tout changement de date de début de contrat, la non déclaration de l'ancienne date de début du contrat dans cette rubrique empêchera la reconstitution des déclarations substituées.";"Date_JJMMAAAA";"ChangementsContrat.DateDebut"
"S21.G00.41";"022";"Ancienne Quotité de travail de référence de l'entreprise pour la catégorie de salarié";"Valeur exprimant la durée de travail applicable pour la catégorie de salariés dans l’entreprise. Cette valeur doit être définie selon les règles applicables à la catégorie de salarié._x000D_
Pour les salariés en contrat de mission, il convient de renseigner la valeur déclarée dans la rubrique ""Quotité de travail du contrat"" (S21.G00.40.013).";"Quantite_ZNS_4_7_2_Z";"ChangementsContrat.QuotiteCategorie"
"S21.G00.41";"023";"Ancien Code caisse professionnelle de congés payés ";"Numéro de la caisse de congés payés dans le cas où les indemnités ne sont pas versées par l'employeur._x000D_
Indiquer ""97"" dans le cas de la Caisse de congés spectacles._x000D_
Indiquer ""98"" dans le cas d'une caisse de congés payés du transport._x000D_
Pour les entreprises adhérentes à une caisse CIBTP, indiquer l'un des codes caisses CIBTP sur deux caractères présents dans la liste des valeurs autorisées disponibles sur le site http://www.net-entreprises.fr (table CPCP - Code caisse professionnelle de congés payés) suivi du numéro d'adhérent attribué par la caisse.";"DSN_Code_Caisse_Professionnel";"ChangementsContrat.CodeCaisseCongesPayes"
"S21.G00.41";"024";"Ancien Code risque accident du travail";"Code indiquant l'activité principale exercée par le salarié et définissant ainsi le risque professionnel spécifique pour lequel il doit être assuré._x000D_
Pour le renseigner, il convient de se reporter à la notification que vous recevez des Caisses d'Assurance Retraite et de la Santé Au Travail (CARSAT) ou de la MSA : le code risque y est indiqué. Veuillez remplir cette rubrique de la DSN en indiquant également, s'il est mentionné dans la notification, le ""taux bureau"" (matérialisé par un ""B"")._x000D_
Si vous venez de créer votre établissement et que vous n'avez pas encore reçu de notification vous indiquant un code risque à appliquer à vos salariés, veuillez indiquer ""999ZZ""._x000D_
Exemples :  vous avez une notification présentant le code risque ""602MD"" et le taux bureau ""B"", indiquez ici : ""602MDB""._x000D_
 Si dans votre notification il n'y a que le code risque sans indication de taux bureau, indiquez simplement ""602MD""._x000D_
 Si vous n'avez pas encore reçu de première notification, indiquez ""999ZZ""._x000D_
";"DSN_Code_Risque_ATMP";"ChangementsContrat.CodeRisqueAccidentTravail"
"S21.G00.41";"025";"Ancien Code statut catégoriel APECITA";"Cette rubrique définit le positionnement du salarié au vu de l'APECITA (Association Pour l’Emploi des Cadres Ingénieurs et Techniciens de l’Agriculture et l’Agroalimentaire).";"DSN_CodeStatutCategorielAPECITA";"ChangementsContrat.CodeStatutCategorielAPECITA"
"S21.G00.41";"027";"Ancien Salarié à temps partiel cotisant à temps plein";"Option prise par le salarié à temps partiel de cotiser sur la base d'un temps plein.";"DSN_Ancien_Salarie_temps_partiel";"ChangementsContrat.SalarieTempsPartielCotisantTempsPlein"
"S21.G00.41";"028";"Profondeur de recalcul de la paie";;"Date_JJMMAAAA_20_21";"ChangementsContrat.ProfondeurRecalculPaie"
"S21.G00.41";"029";"[FP] Ancien Code complément PCS-ESE pour la fonction publique d'Etat (emploi de la NNE)";"Pour la fonction publique, la nomenclature NNE détermine la structure hiérarchique des emplois relevant de la fonction publique de l'Etat. Il n’existe pas de codes NNE  pour tous les fonctionnaires de l'Etat et les militaires._x000D_
Pour les agents relevant de la Fonction publique de l’Etat, la nomenclature NNE répertorie les grades et emplois ; codée sur dix caractères, les six premiers caractères de la table NNE correspondent au corps et au grade et les quatre derniers à un complément relatif à l’emploi ou à la fonction. Dans cette rubrique, doivent être renseignés  les 4 derniers caractères du code NNE déterminant l’emploi ou la fonction. _x000D_
En l'absence de code emploi, cette rubrique doit être renseignée du code ""0000"".";"NNE";"ChangementsContrat.FPCodeComplementPCS-ES"
"S21.G00.41";"030";"[FP] Ancienne Nature du poste";"Pour la fonction publique, il s’agit de renseigner si le poste est à temps complet ou à temps non complet. L’agent à temps non complet effectue une durée hebdomadaire inférieure à la durée de référence.";"FPNaturePoste";"ChangementsContrat.FPNaturePoste"
"S21.G00.41";"031";"[FP] Ancienne Quotité de travail de référence de l'entreprise pour la catégorie de salarié dans l’hypothèse d’un poste à temps complet";"Pour la fonction publique, il s’agit de la durée hebdomadaire de l’emploi occupé ou du grade détenu par l’agent dans l’établissement qui l’emploie, correspondant à l’obligation hebdomadaire de service fixée pour une activité à temps complet. Il s’agit en général de la durée hebdomadaire légale._x000D_
Cette rubrique est à renseigner uniquement quand la durée hebdomadaire est inférieure à 35h.";"Nombre_4_5";"ChangementsContrat.FPQuotiteTravailTempsComplet"
"S21.G00.41";"032";"Ancien Taux de travail à temps partiel";"Pour la fonction publique, le taux de travail à temps partiel correspond au pourcentage de la durée hebdomadaire de service pour les mêmes fonctions exercées à temps plein. Une situation de temps partiel thérapeutique n’impacte pas cette rubrique.";"Nombre_5_5";"ChangementsContrat.TauxTravailTempsPartiel"
"S21.G00.41";"033";"[FP] Ancien Code catégorie de service";"Dans la fonction publique, la catégorie de service permet de distinguer les emplois présentant un risque particulier ou des fatigues exceptionnelles des autres emplois._x000D_
Cette notion ne concerne pas les personnels sous statut militaire._x000D_
Les emplois de la fonction publique sont classés en trois catégories :_x000D_
• catégorie sédentaire (A) code 01 : ce sont tous les emplois qui ne sont pas classés en catégorie active_x000D_
• catégorie active (B) code 02 : ce sont des emplois qui présentent un risque particulier ou des fatigues exceptionnelles justifiant un départ anticipé à la retraite._x000D_
• catégorie insalubre (C) codes 03, 04, 05, 06, 07, 08 ce sont des emplois qui correspondent aux agents des réseaux souterrains des égouts et aux agents du corps des identificateurs de l’institut médico-légal de la préfecture de police de Paris.";"FPCodeCategorieService";"ChangementsContrat.FPCodeCategorieService"
"S21.G00.41";"034";"[FP] Ancien Indice brut";"L’indice brut est l’indice de carrière. Il détermine la position de l'agent public sur un échelon correspondant à son grade. Pour chaque grade, les indices bruts correspondant à chaque échelon sont fixés par décret.";"FPIndiceBrut";"ChangementsContrat.FPIndiceBrut"
"S21.G00.41";"035";"[FP] Ancien Indice majoré";"A chaque indice brut (indice classement) correspond un indice majoré (indice traitement) dont la valeur évolue à chaque revalorisation des traitements. L’indice majoré permet le calcul de la rémunération d’un agent public. _x000D_
Pour un contractuel, le montant est librement déterminé par l'administration.";"FPIndiceMajore_num";"ChangementsContrat.FPIndiceMajore"
"S21.G00.41";"036";"[FP] Ancienne Nouvelle bonification indiciaire (NBI)";"La nouvelle bonification indiciaire est un nombre de points d'indice majorés attribués, à titre dérogatoire, à certains fonctionnaires appartenant à un corps ou un grade donné occupant un certain type d'emploi, le cas échéant sous condition d'âge. La NBI complète le traitement principal.";"Nombre_1_3";"ChangementsContrat.FPNBI"
"S21.G00.41";"037";"[FP] Ancien indice brut d'origine";"L'indice brut d'origine est l'indice correspondant à l'indice de classement, dans sa carrière d'origine, du fonctionnaire détaché sur emploi ne conduisant pas à pension servant de base au calcul des cotisations pour pension.";"FPIndiceAlpha";"ChangementsContrat.FPIndiceBrutOrigine"
"S21.G00.41";"038";"[FP] Ancien indice brut de cotisation dans un emploi supérieur (article 15)";"L'indice brut de cotisation dans un emploi supérieur est l'indice de classement précédemment détenu dans un emploi supérieur servant de base au calcul des cotisations pour pension sur option du fonctionnaire.";"FPIndiceAlpha";"ChangementsContrat.FPIndiceBrutCotisationEmploiSuperieur"
"S21.G00.41";"039";"[FP] Ancien indice brut d’origine ancien salarié d’Orange";"L’indice brut d’origine ancien salarié d’Orange est l’ancien indice sur lequel les anciens salariés d’Orange intégrés dans la Fonction Publique Territoriale ont choisi de cotiser.";"FPIndiceAlpha";"ChangementsContrat.FPIndiceBrutOrigineAncienSalarieOrange"
"S21.G00.41";"040";"[FP] Ancien indice brut d’origine ancien salarié de La Poste";"L’indice brut d’origine ancien salarié de La Poste est l’ancien indice sur lequel les anciens salariés de La Poste intégrés dans la Fonction Publique Territoriale ont choisi de cotiser.";"FPIndiceAlpha";"ChangementsContrat.FPIndiceBrutOrigineAncienSalariePoste"
"S21.G00.41";"041";"[FP] Ancien indice brut d’origine sapeur-pompier professionnel (SPP)";"L’indice brut d’origine sapeur-pompier professionnel est l'indice brut avant intégration de l'indemnité de feu. Il est obligatoire pour les sapeurs-pompiers professionnels en situation de sur cotisation.";"FPIndiceAlpha";"ChangementsContrat.FPIndiceBrutOrigineSPP"
"S21.G00.41";"042";"[FP] Ancien maintien du traitement d'origine d'un contractuel titulaire";"L’indice brut d’origine du « maintien du traitement d’origine d’un contractuel titulaire » est l’indice des agents contractuels devenus fonctionnaires qui conservent à titre personnel le bénéfice de leur traitement antérieur.";"FPIndiceAlpha";"ChangementsContrat.FPMaintienTraitementOrigineContractuelTitulaire"
"S21.G00.60";"001";"Motif de l'arrêt";"Motif permettant d'identifier le type d'arrêt de travail.";"Arret_Motif_DSN_phase_1";"TravailArret.Motif"
"S21.G00.60";"002";"Date du dernier jour travaillé";"Il s'agit du dernier jour du travail effectif précédent l'arrêt de travail.";"Date_JJMMAAAA_20";"TravailArret.DernierJour"
"S21.G00.60";"003";"Date de fin prévisionnelle";"Date de fin d'arrêt de travail prévisionnelle prescrit par le médecin._x000D_
La rubrique doit être renseignée, même en cas de non reprise du travail.";"Date_JJMMAAAA_20";"TravailArret.DateFinPrevisionnelle"
"S21.G00.60";"004";"Subrogation";"La subrogation de l'employeur est le fait qu’en cas d’absence d'un salarié pour maladie, maternité ou paternité ce dernier peut autoriser l'employeur à percevoir pour son compte les indemnités de maladie versées par l'assurance maladie. En contrepartie, l'employeur doit maintenir le salaire à hauteur des indemnités reçues.";"N4DS_O_N";"TravailArret.Subrogation"
"S21.G00.60";"005";"Date de début de subrogation";"Date du début de la période durant laquelle l'employeur demande la subrogation.";"Date_JJMMAAAA_20";"TravailArret.SubrogationDateDebut"
"S21.G00.60";"006";"Date de fin de subrogation";"Date de fin de la période durant laquelle l'employeur demande la subrogation. _x000D_
La durée maximale du maintien est définie par la convention collective ou l'accord de branche du salarié.";"Date_JJMMAAAA_20";"TravailArret.SubrogationDateFin"
"S21.G00.60";"007";"IBAN";"Il s'agit du code IBAN de l'employeur._x000D_
Le Code IBAN : International Bank Account Number (ce qui signifie Numéro de Compte Bancaire International), correspond à la représentation internationale du compte bancaire de chaque pays._x000D_
L'IBAN permet de trouver l'identité des titulaires de comptes bancaires quelque soit son origine, l'endroit où il est tenu.";"Banque_Iban";"TravailArret.Iban"
"S21.G00.60";"008";"BIC";"Il s'agit du code BIC de l'employeur._x000D_
Bank Identifier Code. (code international d'identification de la banque)._x000D_
C'est l'identifiant international désignant des institutions financières (banques)._x000D_
Utilisé conjointement avec le code IBAN, le code BIC permet d'effectuer des transferts financiers transfrontaliers.";"Banque_Bic";"TravailArret.Bic"
"S21.G00.60";"010";"Date de la reprise";"Date à laquelle le salarié est considéré, par le corps médical, apte à exercer à nouveau une activité professionnelle (premier jour travaillé et payé suite à l'arrêt de travail)._x000D_
Il s’agit bien de la date de reprise réelle et non de la date de reprise prévisionnelle à alimenter en 60.003._x000D_
Cette rubrique doit être renseignée si elle est connue au moment de l’émission du signalement ou au moment de la constitution de la DSN mensuelle consécutive à la prise de connaissance de l’arrêt de travail par le gestionnaire de paie.";"Date_JJMMAAAA_20";"TravailArret.RepriseDate"
"S21.G00.60";"011";"Motif de la reprise";"Description codifiée de la modalité d'exercice du temps de travail suite à la reprise._x000D_
Cette rubrique doit être renseignée si elle est connue au moment de l’émission du signalement ou au moment de la constitution de la DSN mensuelle consécutive à la prise de connaissance de l’arrêt de travail par le gestionnaire de paie.";"Motif_reprise_DSN_phase_1";"TravailArret.RepriseMotif"
"S21.G00.60";"012";"Date de l'accident ou de la première constatation";"Date de l’accident ou de la première constatation médicale de la maladie professionnelle._x000D_
L'accident du travail est défini, qu'elle qu'en soit la cause, comme l'accident survenu par le fait ou à l'occasion du travail de toute personne salariée ou travaillant à quelque titre ou en quelque lieu que ce soit pour un ou plusieurs employeurs ou chefs d'entreprise.";"Date_JJMMAAAA";"TravailArret.DateAccident"
"S21.G00.60";"600";"SIRET Centralisateur";"SIRET de l'établissement centralisateur pour le paiement des indemnités journalières dans le cadre des entreprises subrogées avec plusieurs établissements employeurs rattachés à un établissement.";"DSN_SiretCentralisateur";"TravailArret.SiretCentralisateur"
"S21.G00.66";"001";"Date de début";"Date de début de la période de temps partiel thérapeutique sur le mois déclaré.";"Date_JJMMAAAA_sans_regex";"TempsPartielTherapeutique.DateDebut"
"S21.G00.66";"002";"Date de fin";"Date de fin de la période de temps partiel thérapeutique sur le mois déclaré.";"Date_JJMMAAAA_sans_regex";"TempsPartielTherapeutique.DateFin"
"S21.G00.66";"003";"Montant";"Il s'agit du montant de la perte de salaire associée au temps partiel thérapeutique. Ce montant peut être positif, négatif ou nul.";"Montant_ZNS_4_12_2_N_Z";"TempsPartielTherapeutique.Montant"
"S21.G00.62";"001";"Date de fin du contrat";"Date à laquelle les relations de travail entre l'employeur et le salarié prennent fin. Il s'agit du dernier jour d'appartenance à l'entreprise._x000D_
Pour les Entreprises de Travail Temporaire et les contrats de mission, car les CDI intérimaires ne rentrent pas dans cette consigne, seuls sont concernés les salariés en mission d'intérim.";"Date_JJMMAAAA_20";"ContratFin.DateFin"
"S21.G00.62";"002";"Motif de la rupture du contrat";"Motif qualifiant la rupture du contrat de travail, selon sa nature._x000D_
Attention : _x000D_
- Les motifs 998 et 999 ne donnent pas lieu à transmission de données à Pôle emploi et ne donnent pas lieu à reconstitution d’Attestation Employeur. _x000D_
- Le motif 099 permet d'annuler la déclaration à tort d'une fin de contrat, et non de corriger une fin de contrat.";"RAC_Rupture_Motif_DSN_phase_1";"ContratFin.Motif"
"S21.G00.62";"003";"Date de notification de la rupture de contrat";"Il peut s'agir de :_x000D_
Date d'envoi en recommandé avec accusé de réception de la lettre de licenciement, _x000D_
Date d'envoi ou de remise en mains propres de la lettre de démission par le salarié, _x000D_
Date de notification de la fin de la période d'essai par l'employeur ou le salarié._x000D_
_x000D_
La date de notification de la rupture de contrat doit également être renseignée pour les démissions. En cas de remise en main propre du courrier de démission, la date de début de préavis sera le même jour que la notification (et non le lendemain)._x000D_
";"Date_JJMMAAAA_20";"ContratFin.DateNotificationRupture"
"S21.G00.62";"004";"Date de signature de la convention de rupture";"Date de signature par l'employeur et le salarié de la convention de rupture, qui après un délai de rétractation de 15 jours, fait démarrer la demande d'homologation auprès de la Direccte.";"Date_JJMMAAAA_20";"ContratFin.DateConvention"
"S21.G00.62";"005";"Date d'engagement de la procédure de licenciement";"Date de l'entretien préalable au licenciement ou date de la première réunion du comité d'entreprise ou des délégués du personnel en cas de licenciement économique de 10 salariés et plus dans une période de 30 jours._x000D_
Conditionné aux motifs de fin de contrat de travail : licenciement individuel, économique ou inhérent à la personne du salarié, licenciement collectif pour motif économique.";"Date_JJMMAAAA_20";"ContratFin.DateLicenciement"
"S21.G00.62";"006";"Dernier jour travaillé et payé au salaire habituel";"Dernier jour travaillé payé selon le salaire défini par le contrat de travail ou la convention collective.";"Date_JJMMAAAA_20";"ContratFin.Djtp"
"S21.G00.62";"008";"Transaction en cours";"Contrat par lequel les parties terminent une contestation née ou préviennent une contestation à naître.";"N4DS_O_N";"ContratFin.Transaction"
"S21.G00.62";"011";"Nombre de mois de préavis utilisés dans le cadre du calcul CSP";"Nombre de mois correspondant au préavis légalement dû et pour laquelle une indemnité aurait été versée.";"Taux_ZNS_4_4_2";"ContratFin.DureePreavis"
"S21.G00.62";"013";"Montant de l'indemnité de préavis qui aurait été versée";"Somme correspondant à l'indemnité de préavis qui aurait été versée.";"Montant_ZNS_4_12_2";"ContratFin.MontantIndemnite"
"S21.G00.62";"014";"Statut particulier du salarié";"Correspond au statut du salarié, au sein d'une entreprise ou d'une association.";"RAC_StatutParticulier_DSN_phase_1";"ContratFin.StatutParticulier"
"S21.G00.62";"016";"Maintien de l’affiliation du salarié au contrat collectif";"Cette rubrique est utilisée par les organismes complémentaires pour identifier un salarié bénéficiant d'une continuité de son affiliation dans le contrat collectif. Elle est conditionnelle et doit seulement être renseignée dans certains cas particuliers : fin de contrat de travail en fin de mois avec nouveau contrat en continuité sur le mois suivant, changement de statut catégoriel en fin de mois, etc. La liste complète des cas d’utilisation de cette rubrique est disponible sur www.dsn-info.fr";"DSN_Remuneration_Pourboire";"ContratFin.MaintienAffiliationCC"
"S21.G00.62";"017";"Modalité de déclaration de la fin du contrat d'usage";"Cette rubrique vise à qualifier la modalité de déclaration de la fin du contrat d'usage. Elle permet d'exprimer le souhait d'utiliser ou non le circuit dérogatoire lors de la fin d'un contrat d'usage._x000D_
_x000D_
Pour le déclarant, la dérogation consiste à pouvoir déclarer à fin de mois les fins de contrat d'usage sans application de pénalités._x000D_
Le circuit dérogatoire ne peut être utilisé que pour un contrat d'usage qui n'a pas encore fait l'objet d'une déclaration dans une précédente DSN mensuelle validée.";"Modatite_FC";"ContratFin.ModeFinCDDU"
"S21.G00.63";"001";"Type réalisation et paiement du préavis";"Indique ici si le préavis est : effectué, non effectué, payé, non payé.";"RAC_Preavis";"Preavis.Type"
"S21.G00.63";"002";"Date de début de préavis";"En cas de licenciement elle correspond à la date de présentation de la lettre recommandée. En cas de démission, elle correspond en principe à la date où l'employeur est présumé en prendre connaissance.";"Date_JJMMAAAA_20";"Preavis.DateDebut"
"S21.G00.63";"003";"Date de fin de préavis";"Dernier jour du contrat de travail en cas de préavis, effectué ou non.";"Date_JJMMAAAA_20";"Preavis.DateFin"
"S21.G00.65";"001";"Motif de suspension";"Il s'agit d'une raison pour laquelle le contrat est suspendu._x000D_
La transmission d'une annulation doit s'accompagner de la ""date de début de la suspension"" à annuler et de la ""date de la fin de la suspension"" à annuler.";"Motif_suspension";"ContratSuspensionAutre.Motif"
"S21.G00.65";"002";"Date de début de la suspension";"Il s'agit du premier jour de la suspension de l'exécution du contrat.";"Date_JJMMAAAA_20";"ContratSuspensionAutre.DateDebut"
"S21.G00.65";"003";"Date de fin de la suspension";"Il s'agit de la date de fin prévisionnelle de la suspension de l'exécution du contrat._x000D_
Dans le cas d'une suspension pour cause de chômage intempéries  (S21.G00.65.001 = '507') ou de chômage sans rupture du contrat de travail (S21.G00.65.001 = '602'), il s'agit de la date de fin réelle de la suspension de l'exécution du contrat.";"Date_JJMMAAAA_20";"ContratSuspensionAutre.DateFin"
"S21.G00.65";"004";"[FP] Position statutaire hors activité";"Position statutaire ou situation du fonctionnaire civil ou militaire lorsqu'il n'est pas en position normale d'activité.";"FPPositionStatutaireHorsActivite";"ContratSuspensionAutre.FPPositionStatutaire"
"S21.G00.70";"004";"Code option retenue par le salarié";"Option définie dans le contrat, que le salarié peut choisir individuellement. Les valeurs de code sont fournies par l'organisme de prévoyance et sont à renseigner seulement sur sa demande.";"Type_Alphanumeric_1-30";"PrevoyanceAffiliation.Option"
"S21.G00.70";"005";"Code population de rattachement";"Population définie dans le contrat auquel le salarié est rattaché. Les valeurs de code sont fournies par l'organisme de prévoyance et sont à renseigner seulement sur sa demande.";"Type_Alphanumeric_1-30";"PrevoyanceAffiliation.Population"
"S21.G00.70";"007";"Nombre d’enfants à charge";"Il s'agit du nombre d'enfants à charge enregistré dans le logiciel de paie / ressources humaines._x000D_
Cette rubrique peut porter une valeur différente de la rubrique ""Nombre d'enfants à charge - S21.G00.30.021"" de même libellé (cette dernière concerne les Caisses de congés intempéries du BTP).";"DSN_Nombre_Enfants_Charge_Prevoyance";"PrevoyanceAffiliation.NombreEnfantsCharge"
"S21.G00.70";"008";"Nombre d'adultes ayants-droit (conjoint, concubin, ...) ";"Nombre d'adultes ayants droit (conjoint, concubin,...) attachés au salarié pour le contrat mentionné. Cette donnée doit être renseignée si elle intervient dans le calcul de la cotisation du contrat Prévoyance concerné.";"Nombre_1_2";"PrevoyanceAffiliation.NombreAyantsDroitAdultes"
"S21.G00.70";"009";"Nombre d'ayants-droit";"Nombre d'ayants droit attachés au salarié pour le contrat prevoyance mentionné. Cette donnée doit être renseignée si elle intervient dans le calcul de la cotisation du contrat Prévoyance concerné._x000D_
Les quatre rubriques relatives aux nombres d'ayants-droit étant renseignées indépendamment les unes des autres, le nombre d’ayants-droit renseigné dans cette rubrique ne correspond pas nécessairement au total des trois autres rubriques. ";"DSN_Nombre_Ayant_Droit";"PrevoyanceAffiliation.NombreAyantsDroit"
"S21.G00.70";"010";"Nombre d'ayants-droit autres (ascendants, collatéraux...)";"Nombre d'ayants droit autres (ascendants, collatéraux) attachés au salarié pour le contrat mentionnés. Cette donnée doit être renseignée si elle intervient dans le calcul de la cotisation du contrat Prévoyance concerné.";"Nombre_1_2";"PrevoyanceAffiliation.NombreAyantsDroitAutres"
"S21.G00.70";"011";"Nombre d'enfants ayants-droit";"Nombre d'enfants ayants droit attachés au salarié pour le contrat prévoyance mentionné. Cette donnée doit être renseignée si elle intervient dans le calcul de la cotisation du contrat Prévoyance concerné.";"Nombre_1_2";"PrevoyanceAffiliation.NombreAyantsDroitEnfants"
